"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"33",-6.15605149583718,-6.11373162105443,-6.06117052994126,-6.24592850137155,-6.27180827784019,-6.03240321510099,-6.10910234331213,-6.05432767250512,-6.08954054827233,-6.13200098933073,-6.25000473269432,-6.12261705723281,-6.3113668268667,-6.15725942490499,-6.25535717893407,-6.13868231520289,-6.2378204321661,-6.08063024297703,-6.28336617604681,-6.53757198501861,-6.1517154622605,-6.21974627627832,-6.22132057678177,-6.20295377464538,-6.18232727608571,-6.28255776423745,-6.23180257988959,-6.38638148330358,-6.16669450880819,-6.20650352934568,-6.2196030524607,-6.27072088265278,-6.30297493909234,-6.32645348436182,-6.27019744976713,-5.90105727603251,-6.33173197637076,-6.48373996151275,-6.04407028131539,-6.1923672694863,-6.36925806954127,-6.07169677273891,-6.14111835304555,-6.21610421704973,-6.04859166731993,-6.05771974088523
"34",-6.17819661592652,-6.13671230911411,-6.07408992032623,-6.26466794329514,-6.29751427691795,-6.04862131389046,-6.13296820539007,-6.07294361919249,-6.11725001700057,-6.15571438552937,-6.27777955441927,-6.14292717631595,-6.34193307645867,-6.18339532493967,-6.27971478093287,-6.16683035133593,-6.26840188485696,-6.10577835749139,-6.31639168558968,-6.57137590381527,-6.17375650434001,-6.24602136912794,-6.24562931947705,-6.23249970288624,-6.20821110289709,-6.31341513511018,-6.25817865845696,-6.41313830858061,-6.18988377901741,-6.22967605199659,-6.24486629518307,-6.30007067542197,-6.33159145390801,-6.3548965543813,-6.29789460318814,-5.91730557625472,-6.36269056051452,-6.5234389037639,-6.06980237558099,-6.22040989635003,-6.40207386399886,-6.09168717324306,-6.16456395890383,-6.24260898983725,-6.07385317095908,-6.07828030686827
"35",-6.2007816261544,-6.16002285345463,-6.0912605732934,-6.27929062992876,-6.3231848918719,-6.06627645927704,-6.15595954539133,-6.09140864695479,-6.14285503975909,-6.17849557607784,-6.30536739920285,-6.16451877852114,-6.37198731771208,-6.20864093739259,-6.30802082952142,-6.19530069176673,-6.29928402288719,-6.1289328219508,-6.34626981141606,-6.60684360490241,-6.1958771235718,-6.27160181994231,-6.27165740056798,-6.26110763807624,-6.23683837006382,-6.34731697226519,-6.28320015738807,-6.44285841710456,-6.21391333982285,-6.2567278096126,-6.27452265989115,-6.33059992674868,-6.36258040377296,-6.38529855942223,-6.3305128990668,-5.93754849515795,-6.39340288159975,-6.56277646892425,-6.09610088060457,-6.24601878935158,-6.43265839242044,-6.11022556082905,-6.19138241490489,-6.26876337912514,-6.10012829019718,-6.09990535756204
"36",-6.22189458047316,-6.18566599115228,-6.10652080380749,-6.30278378932592,-6.35037341296472,-6.08375748337309,-6.18115881567135,-6.11096906366271,-6.17050030804649,-6.20578463987496,-6.33269086649385,-6.18560041889466,-6.40379416212516,-6.23381640236349,-6.3345043027476,-6.22420904031879,-6.3287571201131,-6.15532790936237,-6.37998109690287,-6.63994433617277,-6.21802643428068,-6.29714767066932,-6.29417633534145,-6.28882799991669,-6.2656330077756,-6.38038527141145,-6.30881988168492,-6.47139245954613,-6.23883419484815,-6.28058231634602,-6.29751427691795,-6.36045501676936,-6.39549468527815,-6.41557133667081,-6.36383342772696,-5.95574804345452,-6.42272142165485,-6.60137044857465,-6.12606393841155,-6.27377706147411,-6.46541194278754,-6.12976385964785,-6.21672032760847,-6.29450394188081,-6.12476967961697,-6.11924337465087
"37",-6.24580469111062,-6.21062603736162,-6.11763793351945,-6.32380094810024,-6.37790380011763,-6.10047393402916,-6.20610683676483,-6.12894429566967,-6.1974732421511,-6.23187633998871,-6.36107421362719,-6.2091629501863,-6.4332710775086,-6.26034056711075,-6.35978417078432,-6.25435254870182,-6.36092082541145,-6.18048690420303,-6.41058344541685,-6.67708413124736,-6.24204610114969,-6.32272518771825,-6.32007417520695,-6.31592402668436,-6.2915917398137,-6.41132274050378,-6.33257552607774,-6.50453268342675,-6.26576456006651,-6.30591505184047,-6.32006306298462,-6.39107681654091,-6.42150312490432,-6.44504065007328,-6.39453652104737,-5.97290975686025,-6.45454181904388,-6.63754113635492,-6.15322376525951,-6.30091517803291,-6.49941763389493,-6.15094105065725,-6.23941578013276,-6.31951316225839,-6.15262205082536,-6.14086983746037
"38",-6.26873962731571,-6.23275424843472,-6.1477628647927,-6.34443777941437,-6.40633777309334,-6.11815311960493,-6.22954154942117,-6.15138685075849,-6.22362109371163,-6.25394941884824,-6.39110365933608,-6.23017869341315,-6.4622492813368,-6.28571212540193,-6.38788468457293,-6.28157356220404,-6.39017948893677,-6.20861111631903,-6.44206405982496,-6.71110355788003,-6.26430792621015,-6.34859387998002,-6.34262614607457,-6.3448762497862,-6.31975752524972,-6.44063079048725,-6.35991425659777,-6.53104293138778,-6.2888037667288,-6.33058027467461,-6.34970070911367,-6.41924581879963,-6.45308739342841,-6.47353427987617,-6.42583543072607,-5.99002558291373,-6.48500377853885,-6.67746135263909,-6.17897795828343,-6.33006945625945,-6.53234739730822,-6.17110330582505,-6.2644997439996,-6.34717424276305,-6.18217237054148,-6.16238573575227
"39",-6.29039632757124,-6.25784446352421,-6.1505353107216,-6.3688408649518,-6.43253714393395,-6.1344484745067,-6.25268386727442,-6.17234394431416,-6.25410544983631,-6.27950134913553,-6.42127562789307,-6.25018605447882,-6.49373355005753,-6.31232291705447,-6.41491136139593,-6.31004303600845,-6.42076855732104,-6.23331702402817,-6.47146033208153,-6.74629140586065,-6.28872568600676,-6.37394386427112,-6.36726988719803,-6.37409339873543,-6.34665202644234,-6.47415957249623,-6.38657148674797,-6.55788040318886,-6.31505017390612,-6.35472973047793,-6.37656836047428,-6.45051082796048,-6.48361235895202,-6.50543511101805,-6.45708738604314,-6.00861070594295,-6.51659195558483,-6.71592903517394,-6.20919278772092,-6.35552383115753,-6.56876122481741,-6.19243573215705,-6.28992449273164,-6.37347781206191,-6.20872792060364,-6.18407646856005
"40",-6.31595999268266,-6.27984819894237,-6.17051705307591,-6.39084719096379,-6.45796073462528,-6.1507932765918,-6.27886932467621,-6.19123831159967,-6.28003768310566,-6.30461486620981,-6.44683969621362,-6.27008645376287,-6.52414730722928,-6.33807035536993,-6.44144596532467,-6.33851736114601,-6.45525392487254,-6.2606520369236,-6.50356097800742,-6.78097285952895,-6.31115203899643,-6.3977049556839,-6.39345968254086,-6.40205878675058,-6.37333715972787,-6.50462623067152,-6.41272677527795,-6.59387928244788,-6.33917691802132,-6.38263629374076,-6.40474612437242,-6.48415887411342,-6.51733612907924,-6.53440022479221,-6.49063502341973,-6.02651986756724,-6.54264005463383,-6.75195738512854,-6.23582662763456,-6.3824174682414,-6.60150295594556,-6.21197905738117,-6.31569719404161,-6.3970716652991,-6.23592622350525,-6.20525695694812
"41",-6.33832495442024,-6.3000979063127,-6.18179972738412,-6.40360689846947,-6.48312173156059,-6.16955347413075,-6.29994814558921,-6.20957080690492,-6.30530717571895,-6.33269930655884,-6.47561902905916,-6.29160524020994,-6.55389579473305,-6.36315741190043,-6.4670099033972,-6.36596019793101,-6.48274574684403,-6.28809587831951,-6.53251229306356,-6.81570039189848,-6.33287093666543,-6.42384566271812,-6.41715277090518,-6.43059295941294,-6.39981180462138,-6.53847709063575,-6.43606869170506,-6.62028947991576,-6.36531180921236,-6.40767113894824,-6.43259621187298,-6.51463944355518,-6.54849118977469,-6.56379684825373,-6.51989421682233,-6.04444136308625,-6.57425173027184,-6.79010114052153,-6.26307119108534,-6.41264144142443,-6.63103683809933,-6.23313873504163,-6.33920523492141,-6.42515013341296,-6.25822566357791,-6.2283445124516
"42",-6.3617922675005,-6.32283382599329,-6.20125761405405,-6.42531061139079,-6.50830824319954,-6.18520707561746,-6.32696805310026,-6.22929289418798,-6.33364504489626,-6.36112341860501,-6.5069409690894,-6.31133377957603,-6.58157511017094,-6.38887815570567,-6.49144255293432,-6.39332814843448,-6.51255601816388,-6.31215753348826,-6.56796711754984,-6.85340441373209,-6.35411732273325,-6.44772938721513,-6.44234970460721,-6.45970972333885,-6.42890341111235,-6.57395088360109,-6.46564327998181,-6.64470278985711,-6.39065339222466,-6.43572557860538,-6.45946059289862,-6.54268170250112,-6.58026252321293,-6.59617603216833,-6.55019622598302,-6.06070316307335,-6.60546788539134,-6.82911047099217,-6.28849686383424,-6.43887728302391,-6.66427590921009,-6.25299555882699,-6.36826931472293,-6.45117889305043,-6.28468727400957,-6.24547202697068
"43",-6.38555657457538,-6.34743402566023,-6.21888975163101,-6.43952509636367,-6.53448972349626,-6.20148212220329,-6.34804806665462,-6.24997365226075,-6.35792723511783,-6.38819094917307,-6.53267721601399,-6.33312984435784,-6.61573512960714,-6.41363847327941,-6.52071215170127,-6.42279838416029,-6.54225836332031,-6.33704695561477,-6.60263734841228,-6.88663978837806,-6.38064497334592,-6.47548272295438,-6.46755063707008,-6.49194057980178,-6.45557199305632,-6.60393537463617,-6.4914524450933,-6.67602866773745,-6.41748650686802,-6.45965542038907,-6.48849904052486,-6.57807390530768,-6.61450374481549,-6.62573922815698,-6.58189269766355,-6.0811770233293,-6.63831610084268,-6.86815002438978,-6.31835047952173,-6.4652705963987,-6.69401176995762,-6.27201742609132,-6.39335804103038,-6.47591117614756,-6.30977353870179,-6.26549884226514
