"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"33",-7.6036131300922,-7.63058464939556,-7.6171598984514,-7.84811844079968,-7.55448272166211,-7.60437749047416,-7.53126632832437,-7.59469277957444,-7.62032689836054,-7.64458374627839,-7.84874221720312,-7.80195556144559,-8.02809030718264,-7.93733229706215,-7.67762800840869,-7.64261964629403,-7.86494092470176,-7.82187960919987,-7.67648628946908,-7.69321074952954,-7.79164416651303,-7.80524265717754,-7.86475733441747,-7.6859397862517,-7.90814118954308,-7.95725174222848,-7.86097455304179,-7.87454882827941,-7.8768760116884,-7.65900626129686,-7.60224636217483,-7.59439964872121,-7.84239457082095,-7.81376281461687,-7.75699034788002,-7.63038791447361,-7.64672652692896,-7.62453655755673,-7.72308817277576,-7.81400781257645,-7.80930519253479,-7.66234178814198,-7.78180102926255,-7.62578959105003,-7.76953178424463,-7.73356679959392
"34",-7.60931776914343,-7.63864171060243,-7.62219249247778,-7.85958510947696,-7.55932491052503,-7.60907072920993,-7.53383931544861,-7.60025466940343,-7.624571371293,-7.6479731029351,-7.85520004730761,-7.80981278549557,-8.03882619532441,-7.94504201507259,-7.68077393187723,-7.64458270162958,-7.87174576973371,-7.8321348877903,-7.67916566813037,-7.69651948641916,-7.79973639843039,-7.81199516485823,-7.87278992609522,-7.69223625564933,-7.91873038651688,-7.97134749175607,-7.86919898512769,-7.88602248351146,-7.88615149423216,-7.66284275898287,-7.60599239129482,-7.5988994668719,-7.85074425838846,-7.82301529222929,-7.76815492751828,-7.63409219565307,-7.65217680674071,-7.62917334150911,-7.72941447036645,-7.82306898829831,-7.81871400131799,-7.66971463307018,-7.78967357006629,-7.63104625285754,-7.77878707413818,-7.73902150221632
"35",-7.61439811764742,-7.64786828882283,-7.63334197706247,-7.87089655730095,-7.56307887576584,-7.61306917476147,-7.53613677670768,-7.60418484066576,-7.63006045211855,-7.65174532907035,-7.86264651637809,-7.81673281756207,-8.04918530233573,-7.95183534924474,-7.68485270838703,-7.64733495519744,-7.87961025488397,-7.84079550371441,-7.68210817658224,-7.70107202706949,-7.80887911196464,-7.81798938927376,-7.88053700041456,-7.6981735606966,-7.93052103623831,-7.98473279622619,-7.87703811582683,-7.89812456036594,-7.89393884075579,-7.6662850701563,-7.60983624725035,-7.60200706939898,-7.85879662978413,-7.83443099865911,-7.78011764610377,-7.6375747427033,-7.6589193594228,-7.63487504822359,-7.73761834586003,-7.83271346494785,-7.82780055032686,-7.67725880354438,-7.79900833585558,-7.63572892157413,-7.78863060563534,-7.74620341396021
"36",-7.62025246928504,-7.657359589927,-7.64214850229141,-7.88443050525562,-7.56850787610621,-7.61784416318585,-7.53818121364937,-7.60801670588756,-7.63442615158123,-7.65502607129116,-7.86998916909589,-7.8244123279422,-8.05977783809331,-7.95851069600568,-7.68815677512981,-7.64909215402952,-7.88797271918949,-7.8497613337366,-7.68416994455873,-7.70525459489737,-7.81723550508906,-7.82493015159355,-7.88773822354724,-7.7042450126566,-7.94245236573575,-7.99630189691432,-7.88470805524794,-7.91201966887165,-7.9029309515008,-7.67154168552717,-7.61436568338508,-7.60578636642338,-7.8682173582017,-7.84605902926798,-7.79094857406101,-7.64102886270877,-7.66437807909307,-7.64050436534005,-7.74624851409118,-7.84086033258845,-7.83708185952743,-7.68411886473672,-7.80741507472575,-7.64043049991554,-7.79723126134824,-7.75174046566999
"37",-7.62621616497069,-7.6677326712644,-7.651591725865,-7.89969536263316,-7.57400058185894,-7.62268191948502,-7.54171039275456,-7.61360479368497,-7.63841431362708,-7.6589013441257,-7.87743492056521,-7.83082267063537,-8.07042140626537,-7.96607339240208,-7.6928236883334,-7.65227680984615,-7.89689900159795,-7.85850288911103,-7.68756662408966,-7.70928754460196,-7.82669326173498,-7.83121665861062,-7.89552053051498,-7.71087582025177,-7.9564009529131,-8.01027619639704,-7.89196356784402,-7.92735308072222,-7.91240192769829,-7.67494520305401,-7.61929761778768,-7.60978680875561,-7.87658086513413,-7.85595601250214,-7.80408285722947,-7.64446257429446,-7.67031256091446,-7.64593539095882,-7.75275960486487,-7.8504541566326,-7.8470600642657,-7.69052961834427,-7.81513458581556,-7.64485643693761,-7.80572855450816,-7.7586153097047
"38",-7.63291648337495,-7.67650678143812,-7.66666092450862,-7.91573238956625,-7.57759519634912,-7.62772088006187,-7.54379743601626,-7.61885260374508,-7.64371915048048,-7.66174966862923,-7.88545476815161,-7.83822861013604,-8.08000172899312,-7.97364726337265,-7.69594967392484,-7.65454693684785,-7.90566829874339,-7.8684316392504,-7.69020700929825,-7.71303921547921,-7.83566955324748,-7.83799788722435,-7.90316633155951,-7.71664669995465,-7.96775617471021,-8.02485338232485,-7.89987334488125,-7.93843185475858,-7.92194002588968,-7.67990670660254,-7.62438707705239,-7.61388030870734,-7.88478243579746,-7.86640564527242,-7.81559184820973,-7.64853089877532,-7.67595041180025,-7.6522757571298,-7.76173457721307,-7.86122231523805,-7.85662473096303,-7.69880860595389,-7.82588394883,-7.6492117893309,-7.81580010200244,-7.76453612777734
"39",-7.63829181066298,-7.68577757451059,-7.67257678004511,-7.93547909395295,-7.58213173702557,-7.63289893048525,-7.54716171261139,-7.62382314292665,-7.64804752762442,-7.66532365422934,-7.89280274951051,-7.84666617869459,-8.09133086157638,-7.97999539070831,-7.69955772792203,-7.65675455052281,-7.91287039398514,-7.87616464574363,-7.6917411513661,-7.71642779572101,-7.8457306830885,-7.84434438601514,-7.91187226522287,-7.72432059257856,-7.98047470004444,-8.03790157933423,-7.90705812285036,-7.9541233755093,-7.93082002503263,-7.6843536361183,-7.62783079449822,-7.61833960679349,-7.89457041167866,-7.87824747724815,-7.82864532148869,-7.65216943848641,-7.68248677154386,-7.656694278187,-7.76857227918568,-7.87055602654118,-7.86459590698201,-7.70449675810225,-7.83565943638507,-7.65424944024787,-7.8247787792655,-7.77166112497158
"40",-7.64421505303065,-7.69620813935653,-7.68492666620718,-7.94593119884642,-7.58571635435786,-7.6393460347453,-7.55000974537608,-7.62846278007915,-7.65243051832674,-7.66931407142171,-7.89976412474662,-7.85446527068531,-8.10218377546515,-7.9879821205503,-7.70360318225404,-7.65935606472151,-7.922126148454,-7.88674888449278,-7.69450789325209,-7.72098751782052,-7.85488028867108,-7.85043233822209,-7.92008070305635,-7.73099519968593,-7.99227385228431,-8.05203723065173,-7.91514619016223,-7.96949672867454,-7.94050539168038,-7.68839249652568,-7.63165243094401,-7.62198310315332,-7.90470849388424,-7.88889124569237,-7.84083236667635,-7.65592586002826,-7.68936434255257,-7.66151801889958,-7.77982938462349,-7.87959571935682,-7.8752893064938,-7.7135863927464,-7.84416963966795,-7.65937726886225,-7.8357011691022,-7.77850755634039
"41",-7.64991309801419,-7.70509032968416,-7.69403910318844,-7.95842490536625,-7.59003373865698,-7.64471015684022,-7.55269341657182,-7.63432067976537,-7.65728235297829,-7.67300014598251,-7.90602642801017,-7.86232566694271,-8.11200812251539,-7.9947186801615,-7.70776410132618,-7.66078729256974,-7.93113718991512,-7.89557423649623,-7.69824740808494,-7.72495774972498,-7.86369161426265,-7.85699542974739,-7.92806437205095,-7.73775364229128,-8.00402830585782,-8.06759158781999,-7.9233927014198,-7.98147790130551,-7.95042589373819,-7.6928236883334,-7.63657212513447,-7.62547490435289,-7.91358239116723,-7.90032383543801,-7.85313888415958,-7.65959251633671,-7.69423559498719,-7.66664597305811,-7.78662017676591,-7.889263429059,-7.88435216776306,-7.72112734909853,-7.85213046298629,-7.66406912210808,-7.84521985283778,-7.78637337034938
"42",-7.65598291618421,-7.71405771988806,-7.71093498316356,-7.97965942662702,-7.59489354925849,-7.64838198297644,-7.55563372643475,-7.63848180048404,-7.66172735141123,-7.67613152142058,-7.91357145455583,-7.8701030384486,-8.12342624072057,-8.00149794353895,-7.71137825820288,-7.66400521188913,-7.93950877168346,-7.90511236727948,-7.70100460248414,-7.72906088387591,-7.87267050125038,-7.86318062771597,-7.93715731979125,-7.74395791959722,-8.01399206036311,-8.07966755861639,-7.93246118724335,-7.99369470861875,-7.95994448853173,-7.69773279419653,-7.64140679618761,-7.62968678177071,-7.92213717902661,-7.91124331422007,-7.86334182682972,-7.66388805376174,-7.70108086997527,-7.671337799458,-7.79570396798376,-7.89875204642968,-7.8942713379333,-7.72847222943429,-7.8624113899121,-7.66956360034346,-7.85615090163213,-7.79286595074828
"43",-7.66149676931793,-7.72494982520715,-7.72183357019087,-7.98905037944163,-7.59913701884999,-7.65259056870083,-7.55899881022136,-7.64379639070806,-7.66639610333077,-7.6798991311688,-7.921481071622,-7.87699198595806,-8.13445097041534,-8.00902860507189,-7.715447243998,-7.66590828985158,-7.94761151404995,-7.91490386697996,-7.70278569462036,-7.73290245392711,-7.88100400360542,-7.87017634052386,-7.94438339984719,-7.75081181318948,-8.02635958287919,-8.09320241476765,-7.94076664231393,-8.00843620580755,-7.96883337202233,-7.70227870075099,-7.64461822030144,-7.63318601054228,-7.93154213864454,-7.92099340516517,-7.87662565855741,-7.66746222201234,-7.7068931737333,-7.67826093964662,-7.80460742040172,-7.909398310331,-7.90431832822145,-7.73483850545628,-7.87139315418129,-7.6741454213098,-7.86851527358025,-7.7990705114529
